team_name,user_name,draft_position,draft_id
Fake Team 8189,Fake User 8189,9,819
Fake Team 8190,Fake User 8190,10,819
Fake Team 8191,Fake User 8191,1,820
Fake Team 8192,Fake User 8192,2,820
Fake Team 8193,Fake User 8193,3,820
Fake Team 8194,Fake User 8194,4,820
Fake Team 8195,Fake User 8195,5,820
Fake Team 8196,Fake User 8196,6,820
Fake Team 8197,Fake User 8197,7,820
Fake Team 8198,Fake User 8198,8,820
Fake Team 8199,Fake User 8199,9,820
Fake Team 8200,Fake User 8200,10,820
Fake Team 8201,Fake User 8201,1,821
Fake Team 8202,Fake User 8202,2,821
Fake Team 8203,Fake User 8203,3,821
Fake Team 8204,Fake User 8204,4,821
Fake Team 8205,Fake User 8205,5,821
Fake Team 8206,Fake User 8206,6,821
Fake Team 8207,Fake User 8207,7,821
Fake Team 8208,Fake User 8208,8,821
Fake Team 8209,Fake User 8209,9,821
Fake Team 8210,Fake User 8210,10,821
Fake Team 8211,Fake User 8211,1,822
Fake Team 8212,Fake User 8212,2,822
Fake Team 8213,Fake User 8213,3,822
Fake Team 8214,Fake User 8214,4,822
Fake Team 8215,Fake User 8215,5,822
Fake Team 8216,Fake User 8216,6,822
Fake Team 8217,Fake User 8217,7,822
Fake Team 8218,Fake User 8218,8,822
Fake Team 8219,Fake User 8219,9,822
Fake Team 8220,Fake User 8220,10,822
Fake Team 8221,Fake User 8221,1,823
Fake Team 8222,Fake User 8222,2,823
Fake Team 8223,Fake User 8223,3,823
Fake Team 8224,Fake User 8224,4,823
Fake Team 8225,Fake User 8225,5,823
Fake Team 8226,Fake User 8226,6,823
Fake Team 8227,Fake User 8227,7,823
Fake Team 8228,Fake User 8228,8,823
Fake Team 8229,Fake User 8229,9,823
Fake Team 8230,Fake User 8230,10,823
Fake Team 8231,Fake User 8231,1,824
Fake Team 8232,Fake User 8232,2,824
Fake Team 8233,Fake User 8233,3,824
Fake Team 8234,Fake User 8234,4,824
Fake Team 8235,Fake User 8235,5,824
Fake Team 8236,Fake User 8236,6,824
Fake Team 8237,Fake User 8237,7,824
Fake Team 8238,Fake User 8238,8,824
Fake Team 8239,Fake User 8239,9,824
Fake Team 8240,Fake User 8240,10,824
Fake Team 8241,Fake User 8241,1,825
Fake Team 8242,Fake User 8242,2,825
Fake Team 8243,Fake User 8243,3,825
Fake Team 8244,Fake User 8244,4,825
Fake Team 8245,Fake User 8245,5,825
Fake Team 8246,Fake User 8246,6,825
Fake Team 8247,Fake User 8247,7,825
Fake Team 8248,Fake User 8248,8,825
Fake Team 8249,Fake User 8249,9,825
Fake Team 8250,Fake User 8250,10,825
Fake Team 8251,Fake User 8251,1,826
Fake Team 8252,Fake User 8252,2,826
Fake Team 8253,Fake User 8253,3,826
Fake Team 8254,Fake User 8254,4,826
Fake Team 8255,Fake User 8255,5,826
Fake Team 8256,Fake User 8256,6,826
Fake Team 8257,Fake User 8257,7,826
Fake Team 8258,Fake User 8258,8,826
Fake Team 8259,Fake User 8259,9,826
Fake Team 8260,Fake User 8260,10,826
Fake Team 8261,Fake User 8261,1,827
Fake Team 8262,Fake User 8262,2,827
Fake Team 8263,Fake User 8263,3,827
Fake Team 8264,Fake User 8264,4,827
Fake Team 8265,Fake User 8265,5,827
Fake Team 8266,Fake User 8266,6,827
Fake Team 8267,Fake User 8267,7,827
Fake Team 8268,Fake User 8268,8,827
Fake Team 8269,Fake User 8269,9,827
Fake Team 8270,Fake User 8270,10,827
Fake Team 8271,Fake User 8271,1,828
Fake Team 8272,Fake User 8272,2,828
Fake Team 8273,Fake User 8273,3,828
Fake Team 8274,Fake User 8274,4,828
Fake Team 8275,Fake User 8275,5,828
Fake Team 8276,Fake User 8276,6,828
Fake Team 8277,Fake User 8277,7,828
Fake Team 8278,Fake User 8278,8,828
Fake Team 8279,Fake User 8279,9,828
Fake Team 8280,Fake User 8280,10,828
Fake Team 8281,Fake User 8281,1,829
Fake Team 8282,Fake User 8282,2,829
Fake Team 8283,Fake User 8283,3,829
Fake Team 8284,Fake User 8284,4,829
Fake Team 8285,Fake User 8285,5,829
Fake Team 8286,Fake User 8286,6,829
Fake Team 8287,Fake User 8287,7,829
Fake Team 8288,Fake User 8288,8,829
Fake Team 8289,Fake User 8289,9,829
Fake Team 8290,Fake User 8290,10,829
Fake Team 8291,Fake User 8291,1,830
Fake Team 8292,Fake User 8292,2,830
Fake Team 8293,Fake User 8293,3,830
Fake Team 8294,Fake User 8294,4,830
Fake Team 8295,Fake User 8295,5,830
Fake Team 8296,Fake User 8296,6,830
Fake Team 8297,Fake User 8297,7,830
Fake Team 8298,Fake User 8298,8,830
Fake Team 8299,Fake User 8299,9,830
Fake Team 8300,Fake User 8300,10,830
Fake Team 8301,Fake User 8301,1,831
Fake Team 8302,Fake User 8302,2,831
Fake Team 8303,Fake User 8303,3,831
Fake Team 8304,Fake User 8304,4,831
Fake Team 8305,Fake User 8305,5,831
Fake Team 8306,Fake User 8306,6,831
Fake Team 8307,Fake User 8307,7,831
Fake Team 8308,Fake User 8308,8,831
Fake Team 8309,Fake User 8309,9,831
Fake Team 8310,Fake User 8310,10,831
Fake Team 8311,Fake User 8311,1,832
Fake Team 8312,Fake User 8312,2,832
Fake Team 8313,Fake User 8313,3,832
Fake Team 8314,Fake User 8314,4,832
Fake Team 8315,Fake User 8315,5,832
Fake Team 8316,Fake User 8316,6,832
Fake Team 8317,Fake User 8317,7,832
Fake Team 8318,Fake User 8318,8,832
Fake Team 8319,Fake User 8319,9,832
Fake Team 8320,Fake User 8320,10,832
Fake Team 8321,Fake User 8321,1,833
Fake Team 8322,Fake User 8322,2,833
Fake Team 8323,Fake User 8323,3,833
Fake Team 8324,Fake User 8324,4,833
Fake Team 8325,Fake User 8325,5,833
Fake Team 8326,Fake User 8326,6,833
Fake Team 8327,Fake User 8327,7,833
Fake Team 8328,Fake User 8328,8,833
Fake Team 8329,Fake User 8329,9,833
Fake Team 8330,Fake User 8330,10,833
Fake Team 8331,Fake User 8331,1,834
Fake Team 8332,Fake User 8332,2,834
Fake Team 8333,Fake User 8333,3,834
Fake Team 8334,Fake User 8334,4,834
Fake Team 8335,Fake User 8335,5,834
Fake Team 8336,Fake User 8336,6,834
Fake Team 8337,Fake User 8337,7,834
Fake Team 8338,Fake User 8338,8,834
Fake Team 8339,Fake User 8339,9,834
Fake Team 8340,Fake User 8340,10,834
Fake Team 8341,Fake User 8341,1,835
Fake Team 8342,Fake User 8342,2,835
Fake Team 8343,Fake User 8343,3,835
Fake Team 8344,Fake User 8344,4,835
Fake Team 8345,Fake User 8345,5,835
Fake Team 8346,Fake User 8346,6,835
Fake Team 8347,Fake User 8347,7,835
Fake Team 8348,Fake User 8348,8,835
Fake Team 8349,Fake User 8349,9,835
Fake Team 8350,Fake User 8350,10,835
Fake Team 8351,Fake User 8351,1,836
Fake Team 8352,Fake User 8352,2,836
Fake Team 8353,Fake User 8353,3,836
Fake Team 8354,Fake User 8354,4,836
Fake Team 8355,Fake User 8355,5,836
Fake Team 8356,Fake User 8356,6,836
Fake Team 8357,Fake User 8357,7,836
Fake Team 8358,Fake User 8358,8,836
Fake Team 8359,Fake User 8359,9,836
Fake Team 8360,Fake User 8360,10,836
Fake Team 8361,Fake User 8361,1,837
Fake Team 8362,Fake User 8362,2,837
Fake Team 8363,Fake User 8363,3,837
Fake Team 8364,Fake User 8364,4,837
Fake Team 8365,Fake User 8365,5,837
Fake Team 8366,Fake User 8366,6,837
Fake Team 8367,Fake User 8367,7,837
Fake Team 8368,Fake User 8368,8,837
Fake Team 8369,Fake User 8369,9,837
Fake Team 8370,Fake User 8370,10,837
Fake Team 8371,Fake User 8371,1,838
Fake Team 8372,Fake User 8372,2,838
Fake Team 8373,Fake User 8373,3,838
Fake Team 8374,Fake User 8374,4,838
Fake Team 8375,Fake User 8375,5,838
Fake Team 8376,Fake User 8376,6,838
Fake Team 8377,Fake User 8377,7,838
Fake Team 8378,Fake User 8378,8,838
Fake Team 8379,Fake User 8379,9,838
Fake Team 8380,Fake User 8380,10,838
Fake Team 8381,Fake User 8381,1,839
Fake Team 8382,Fake User 8382,2,839
Fake Team 8383,Fake User 8383,3,839
Fake Team 8384,Fake User 8384,4,839
Fake Team 8385,Fake User 8385,5,839
Fake Team 8386,Fake User 8386,6,839
Fake Team 8387,Fake User 8387,7,839
Fake Team 8388,Fake User 8388,8,839
Fake Team 8389,Fake User 8389,9,839
Fake Team 8390,Fake User 8390,10,839
Fake Team 8391,Fake User 8391,1,840
Fake Team 8392,Fake User 8392,2,840
Fake Team 8393,Fake User 8393,3,840
Fake Team 8394,Fake User 8394,4,840
Fake Team 8395,Fake User 8395,5,840
Fake Team 8396,Fake User 8396,6,840
Fake Team 8397,Fake User 8397,7,840
Fake Team 8398,Fake User 8398,8,840
Fake Team 8399,Fake User 8399,9,840
Fake Team 8400,Fake User 8400,10,840
Fake Team 8401,Fake User 8401,1,841
Fake Team 8402,Fake User 8402,2,841
Fake Team 8403,Fake User 8403,3,841
Fake Team 8404,Fake User 8404,4,841
Fake Team 8405,Fake User 8405,5,841
Fake Team 8406,Fake User 8406,6,841
Fake Team 8407,Fake User 8407,7,841
Fake Team 8408,Fake User 8408,8,841
Fake Team 8409,Fake User 8409,9,841
Fake Team 8410,Fake User 8410,10,841
Fake Team 8411,Fake User 8411,1,842
Fake Team 8412,Fake User 8412,2,842
Fake Team 8413,Fake User 8413,3,842
Fake Team 8414,Fake User 8414,4,842
Fake Team 8415,Fake User 8415,5,842
Fake Team 8416,Fake User 8416,6,842
Fake Team 8417,Fake User 8417,7,842
Fake Team 8418,Fake User 8418,8,842
Fake Team 8419,Fake User 8419,9,842
Fake Team 8420,Fake User 8420,10,842
Fake Team 8421,Fake User 8421,1,843
Fake Team 8422,Fake User 8422,2,843
Fake Team 8423,Fake User 8423,3,843
Fake Team 8424,Fake User 8424,4,843
Fake Team 8425,Fake User 8425,5,843
Fake Team 8426,Fake User 8426,6,843
Fake Team 8427,Fake User 8427,7,843
Fake Team 8428,Fake User 8428,8,843
Fake Team 8429,Fake User 8429,9,843
Fake Team 8430,Fake User 8430,10,843
Fake Team 8431,Fake User 8431,1,844
Fake Team 8432,Fake User 8432,2,844
Fake Team 8433,Fake User 8433,3,844
Fake Team 8434,Fake User 8434,4,844
Fake Team 8435,Fake User 8435,5,844
Fake Team 8436,Fake User 8436,6,844
Fake Team 8437,Fake User 8437,7,844
Fake Team 8438,Fake User 8438,8,844
Fake Team 8439,Fake User 8439,9,844
Fake Team 8440,Fake User 8440,10,844
Fake Team 8441,Fake User 8441,1,845
Fake Team 8442,Fake User 8442,2,845
Fake Team 8443,Fake User 8443,3,845
Fake Team 8444,Fake User 8444,4,845
Fake Team 8445,Fake User 8445,5,845
Fake Team 8446,Fake User 8446,6,845
Fake Team 8447,Fake User 8447,7,845
Fake Team 8448,Fake User 8448,8,845
Fake Team 8449,Fake User 8449,9,845
Fake Team 8450,Fake User 8450,10,845
Fake Team 8451,Fake User 8451,1,846
Fake Team 8452,Fake User 8452,2,846
Fake Team 8453,Fake User 8453,3,846
Fake Team 8454,Fake User 8454,4,846
Fake Team 8455,Fake User 8455,5,846
Fake Team 8456,Fake User 8456,6,846
Fake Team 8457,Fake User 8457,7,846
Fake Team 8458,Fake User 8458,8,846
Fake Team 8459,Fake User 8459,9,846
Fake Team 8460,Fake User 8460,10,846
Fake Team 8461,Fake User 8461,1,847
Fake Team 8462,Fake User 8462,2,847
Fake Team 8463,Fake User 8463,3,847
Fake Team 8464,Fake User 8464,4,847
Fake Team 8465,Fake User 8465,5,847
Fake Team 8466,Fake User 8466,6,847
Fake Team 8467,Fake User 8467,7,847
Fake Team 8468,Fake User 8468,8,847
Fake Team 8469,Fake User 8469,9,847
Fake Team 8470,Fake User 8470,10,847
Fake Team 8471,Fake User 8471,1,848
Fake Team 8472,Fake User 8472,2,848
Fake Team 8473,Fake User 8473,3,848
Fake Team 8474,Fake User 8474,4,848
Fake Team 8475,Fake User 8475,5,848
Fake Team 8476,Fake User 8476,6,848
Fake Team 8477,Fake User 8477,7,848
Fake Team 8478,Fake User 8478,8,848
Fake Team 8479,Fake User 8479,9,848
Fake Team 8480,Fake User 8480,10,848
Fake Team 8481,Fake User 8481,1,849
Fake Team 8482,Fake User 8482,2,849
Fake Team 8483,Fake User 8483,3,849
Fake Team 8484,Fake User 8484,4,849
Fake Team 8485,Fake User 8485,5,849
Fake Team 8486,Fake User 8486,6,849
Fake Team 8487,Fake User 8487,7,849
Fake Team 8488,Fake User 8488,8,849
Fake Team 8489,Fake User 8489,9,849
Fake Team 8490,Fake User 8490,10,849
Fake Team 8491,Fake User 8491,1,850
Fake Team 8492,Fake User 8492,2,850
Fake Team 8493,Fake User 8493,3,850
Fake Team 8494,Fake User 8494,4,850
Fake Team 8495,Fake User 8495,5,850
Fake Team 8496,Fake User 8496,6,850
Fake Team 8497,Fake User 8497,7,850
Fake Team 8498,Fake User 8498,8,850
Fake Team 8499,Fake User 8499,9,850
Fake Team 8500,Fake User 8500,10,850
Fake Team 8501,Fake User 8501,1,851
Fake Team 8502,Fake User 8502,2,851
Fake Team 8503,Fake User 8503,3,851
Fake Team 8504,Fake User 8504,4,851
Fake Team 8505,Fake User 8505,5,851
Fake Team 8506,Fake User 8506,6,851
Fake Team 8507,Fake User 8507,7,851
Fake Team 8508,Fake User 8508,8,851
Fake Team 8509,Fake User 8509,9,851
Fake Team 8510,Fake User 8510,10,851
Fake Team 8511,Fake User 8511,1,852
Fake Team 8512,Fake User 8512,2,852
Fake Team 8513,Fake User 8513,3,852
Fake Team 8514,Fake User 8514,4,852
Fake Team 8515,Fake User 8515,5,852
Fake Team 8516,Fake User 8516,6,852
Fake Team 8517,Fake User 8517,7,852
Fake Team 8518,Fake User 8518,8,852
Fake Team 8519,Fake User 8519,9,852
Fake Team 8520,Fake User 8520,10,852
Fake Team 8521,Fake User 8521,1,853
Fake Team 8522,Fake User 8522,2,853
Fake Team 8523,Fake User 8523,3,853
Fake Team 8524,Fake User 8524,4,853
Fake Team 8525,Fake User 8525,5,853
Fake Team 8526,Fake User 8526,6,853
Fake Team 8527,Fake User 8527,7,853
Fake Team 8528,Fake User 8528,8,853
Fake Team 8529,Fake User 8529,9,853
Fake Team 8530,Fake User 8530,10,853
Fake Team 8531,Fake User 8531,1,854
Fake Team 8532,Fake User 8532,2,854
Fake Team 8533,Fake User 8533,3,854
Fake Team 8534,Fake User 8534,4,854
Fake Team 8535,Fake User 8535,5,854
Fake Team 8536,Fake User 8536,6,854
Fake Team 8537,Fake User 8537,7,854
Fake Team 8538,Fake User 8538,8,854
Fake Team 8539,Fake User 8539,9,854
Fake Team 8540,Fake User 8540,10,854
Fake Team 8541,Fake User 8541,1,855
Fake Team 8542,Fake User 8542,2,855
Fake Team 8543,Fake User 8543,3,855
Fake Team 8544,Fake User 8544,4,855
Fake Team 8545,Fake User 8545,5,855
Fake Team 8546,Fake User 8546,6,855
Fake Team 8547,Fake User 8547,7,855
Fake Team 8548,Fake User 8548,8,855
Fake Team 8549,Fake User 8549,9,855
Fake Team 8550,Fake User 8550,10,855
Fake Team 8551,Fake User 8551,1,856
Fake Team 8552,Fake User 8552,2,856
Fake Team 8553,Fake User 8553,3,856
Fake Team 8554,Fake User 8554,4,856
Fake Team 8555,Fake User 8555,5,856
Fake Team 8556,Fake User 8556,6,856
Fake Team 8557,Fake User 8557,7,856
Fake Team 8558,Fake User 8558,8,856
Fake Team 8559,Fake User 8559,9,856
Fake Team 8560,Fake User 8560,10,856
Fake Team 8561,Fake User 8561,1,857
Fake Team 8562,Fake User 8562,2,857
Fake Team 8563,Fake User 8563,3,857
Fake Team 8564,Fake User 8564,4,857
Fake Team 8565,Fake User 8565,5,857
Fake Team 8566,Fake User 8566,6,857
Fake Team 8567,Fake User 8567,7,857
Fake Team 8568,Fake User 8568,8,857
Fake Team 8569,Fake User 8569,9,857
Fake Team 8570,Fake User 8570,10,857
Fake Team 8571,Fake User 8571,1,858
Fake Team 8572,Fake User 8572,2,858
Fake Team 8573,Fake User 8573,3,858
Fake Team 8574,Fake User 8574,4,858
Fake Team 8575,Fake User 8575,5,858
Fake Team 8576,Fake User 8576,6,858
Fake Team 8577,Fake User 8577,7,858
Fake Team 8578,Fake User 8578,8,858
Fake Team 8579,Fake User 8579,9,858
Fake Team 8580,Fake User 8580,10,858
Fake Team 8581,Fake User 8581,1,859
Fake Team 8582,Fake User 8582,2,859
Fake Team 8583,Fake User 8583,3,859
Fake Team 8584,Fake User 8584,4,859
Fake Team 8585,Fake User 8585,5,859
Fake Team 8586,Fake User 8586,6,859
Fake Team 8587,Fake User 8587,7,859
Fake Team 8588,Fake User 8588,8,859
Fake Team 8589,Fake User 8589,9,859
Fake Team 8590,Fake User 8590,10,859
Fake Team 8591,Fake User 8591,1,860
Fake Team 8592,Fake User 8592,2,860
Fake Team 8593,Fake User 8593,3,860
Fake Team 8594,Fake User 8594,4,860
Fake Team 8595,Fake User 8595,5,860
Fake Team 8596,Fake User 8596,6,860
Fake Team 8597,Fake User 8597,7,860
Fake Team 8598,Fake User 8598,8,860
Fake Team 8599,Fake User 8599,9,860
Fake Team 8600,Fake User 8600,10,860
Fake Team 8601,Fake User 8601,1,861
Fake Team 8602,Fake User 8602,2,861
Fake Team 8603,Fake User 8603,3,861
Fake Team 8604,Fake User 8604,4,861
Fake Team 8605,Fake User 8605,5,861
Fake Team 8606,Fake User 8606,6,861
Fake Team 8607,Fake User 8607,7,861
Fake Team 8608,Fake User 8608,8,861
Fake Team 8609,Fake User 8609,9,861
Fake Team 8610,Fake User 8610,10,861
Fake Team 8611,Fake User 8611,1,862
Fake Team 8612,Fake User 8612,2,862
Fake Team 8613,Fake User 8613,3,862
Fake Team 8614,Fake User 8614,4,862
Fake Team 8615,Fake User 8615,5,862
Fake Team 8616,Fake User 8616,6,862
Fake Team 8617,Fake User 8617,7,862
Fake Team 8618,Fake User 8618,8,862
Fake Team 8619,Fake User 8619,9,862
Fake Team 8620,Fake User 8620,10,862
Fake Team 8621,Fake User 8621,1,863
Fake Team 8622,Fake User 8622,2,863
Fake Team 8623,Fake User 8623,3,863
Fake Team 8624,Fake User 8624,4,863
Fake Team 8625,Fake User 8625,5,863
Fake Team 8626,Fake User 8626,6,863
Fake Team 8627,Fake User 8627,7,863
Fake Team 8628,Fake User 8628,8,863
Fake Team 8629,Fake User 8629,9,863
Fake Team 8630,Fake User 8630,10,863
Fake Team 8631,Fake User 8631,1,864
Fake Team 8632,Fake User 8632,2,864
Fake Team 8633,Fake User 8633,3,864
Fake Team 8634,Fake User 8634,4,864
Fake Team 8635,Fake User 8635,5,864
Fake Team 8636,Fake User 8636,6,864
Fake Team 8637,Fake User 8637,7,864
Fake Team 8638,Fake User 8638,8,864
Fake Team 8639,Fake User 8639,9,864
Fake Team 8640,Fake User 8640,10,864
Fake Team 8641,Fake User 8641,1,865
Fake Team 8642,Fake User 8642,2,865
Fake Team 8643,Fake User 8643,3,865
Fake Team 8644,Fake User 8644,4,865
Fake Team 8645,Fake User 8645,5,865
Fake Team 8646,Fake User 8646,6,865
Fake Team 8647,Fake User 8647,7,865
Fake Team 8648,Fake User 8648,8,865
Fake Team 8649,Fake User 8649,9,865
Fake Team 8650,Fake User 8650,10,865
Fake Team 8651,Fake User 8651,1,866
Fake Team 8652,Fake User 8652,2,866
Fake Team 8653,Fake User 8653,3,866
Fake Team 8654,Fake User 8654,4,866
Fake Team 8655,Fake User 8655,5,866
Fake Team 8656,Fake User 8656,6,866
Fake Team 8657,Fake User 8657,7,866
Fake Team 8658,Fake User 8658,8,866
Fake Team 8659,Fake User 8659,9,866
Fake Team 8660,Fake User 8660,10,866
Fake Team 8661,Fake User 8661,1,867
Fake Team 8662,Fake User 8662,2,867
Fake Team 8663,Fake User 8663,3,867
Fake Team 8664,Fake User 8664,4,867
Fake Team 8665,Fake User 8665,5,867
Fake Team 8666,Fake User 8666,6,867
Fake Team 8667,Fake User 8667,7,867
Fake Team 8668,Fake User 8668,8,867
Fake Team 8669,Fake User 8669,9,867
Fake Team 8670,Fake User 8670,10,867
Fake Team 8671,Fake User 8671,1,868
Fake Team 8672,Fake User 8672,2,868
Fake Team 8673,Fake User 8673,3,868
Fake Team 8674,Fake User 8674,4,868
Fake Team 8675,Fake User 8675,5,868
Fake Team 8676,Fake User 8676,6,868
Fake Team 8677,Fake User 8677,7,868
Fake Team 8678,Fake User 8678,8,868
Fake Team 8679,Fake User 8679,9,868
Fake Team 8680,Fake User 8680,10,868
Fake Team 8681,Fake User 8681,1,869
Fake Team 8682,Fake User 8682,2,869
Fake Team 8683,Fake User 8683,3,869
Fake Team 8684,Fake User 8684,4,869
Fake Team 8685,Fake User 8685,5,869
Fake Team 8686,Fake User 8686,6,869
Fake Team 8687,Fake User 8687,7,869
Fake Team 8688,Fake User 8688,8,869
Fake Team 8689,Fake User 8689,9,869
Fake Team 8690,Fake User 8690,10,869
Fake Team 8691,Fake User 8691,1,870
Fake Team 8692,Fake User 8692,2,870
Fake Team 8693,Fake User 8693,3,870
Fake Team 8694,Fake User 8694,4,870
Fake Team 8695,Fake User 8695,5,870
Fake Team 8696,Fake User 8696,6,870
Fake Team 8697,Fake User 8697,7,870
Fake Team 8698,Fake User 8698,8,870
Fake Team 8699,Fake User 8699,9,870
Fake Team 8700,Fake User 8700,10,870
Fake Team 8701,Fake User 8701,1,871
Fake Team 8702,Fake User 8702,2,871
Fake Team 8703,Fake User 8703,3,871
Fake Team 8704,Fake User 8704,4,871
Fake Team 8705,Fake User 8705,5,871
Fake Team 8706,Fake User 8706,6,871
Fake Team 8707,Fake User 8707,7,871
Fake Team 8708,Fake User 8708,8,871
Fake Team 8709,Fake User 8709,9,871
Fake Team 8710,Fake User 8710,10,871
Fake Team 8711,Fake User 8711,1,872
Fake Team 8712,Fake User 8712,2,872
Fake Team 8713,Fake User 8713,3,872
Fake Team 8714,Fake User 8714,4,872
Fake Team 8715,Fake User 8715,5,872
Fake Team 8716,Fake User 8716,6,872
Fake Team 8717,Fake User 8717,7,872
Fake Team 8718,Fake User 8718,8,872
Fake Team 8719,Fake User 8719,9,872
Fake Team 8720,Fake User 8720,10,872
Fake Team 8721,Fake User 8721,1,873
Fake Team 8722,Fake User 8722,2,873
Fake Team 8723,Fake User 8723,3,873
Fake Team 8724,Fake User 8724,4,873
Fake Team 8725,Fake User 8725,5,873
Fake Team 8726,Fake User 8726,6,873
Fake Team 8727,Fake User 8727,7,873
Fake Team 8728,Fake User 8728,8,873
Fake Team 8729,Fake User 8729,9,873
Fake Team 8730,Fake User 8730,10,873
Fake Team 8731,Fake User 8731,1,874
Fake Team 8732,Fake User 8732,2,874
Fake Team 8733,Fake User 8733,3,874
Fake Team 8734,Fake User 8734,4,874
Fake Team 8735,Fake User 8735,5,874
Fake Team 8736,Fake User 8736,6,874
Fake Team 8737,Fake User 8737,7,874
Fake Team 8738,Fake User 8738,8,874
Fake Team 8739,Fake User 8739,9,874
Fake Team 8740,Fake User 8740,10,874
Fake Team 8741,Fake User 8741,1,875
Fake Team 8742,Fake User 8742,2,875
Fake Team 8743,Fake User 8743,3,875
Fake Team 8744,Fake User 8744,4,875
Fake Team 8745,Fake User 8745,5,875
Fake Team 8746,Fake User 8746,6,875
Fake Team 8747,Fake User 8747,7,875
Fake Team 8748,Fake User 8748,8,875
Fake Team 8749,Fake User 8749,9,875
Fake Team 8750,Fake User 8750,10,875
Fake Team 8751,Fake User 8751,1,876
Fake Team 8752,Fake User 8752,2,876
Fake Team 8753,Fake User 8753,3,876
Fake Team 8754,Fake User 8754,4,876
Fake Team 8755,Fake User 8755,5,876
Fake Team 8756,Fake User 8756,6,876
Fake Team 8757,Fake User 8757,7,876
Fake Team 8758,Fake User 8758,8,876
Fake Team 8759,Fake User 8759,9,876
Fake Team 8760,Fake User 8760,10,876
Fake Team 8761,Fake User 8761,1,877
Fake Team 8762,Fake User 8762,2,877
Fake Team 8763,Fake User 8763,3,877
Fake Team 8764,Fake User 8764,4,877
Fake Team 8765,Fake User 8765,5,877
Fake Team 8766,Fake User 8766,6,877
Fake Team 8767,Fake User 8767,7,877
Fake Team 8768,Fake User 8768,8,877
Fake Team 8769,Fake User 8769,9,877
Fake Team 8770,Fake User 8770,10,877
