draft_id,draft_name,draft_type,roster_size,draft_size,draft_status
1912,Fake Draft 1912,PPR,10,10,completed
1913,Fake Draft 1913,Standard,10,10,completed
1914,Fake Draft 1914,PPR,10,10,completed
1915,Fake Draft 1915,Standard,10,10,completed
1916,Fake Draft 1916,PPR,10,10,completed
1917,Fake Draft 1917,Standard,10,10,completed
1918,Fake Draft 1918,PPR,10,10,completed
1919,Fake Draft 1919,Standard,10,10,completed
1920,Fake Draft 1920,PPR,10,10,completed
1921,Fake Draft 1921,Standard,10,10,completed
1922,Fake Draft 1922,PPR,10,10,completed
1923,Fake Draft 1923,Standard,10,10,completed
1924,Fake Draft 1924,PPR,10,10,completed
1925,Fake Draft 1925,Standard,10,10,completed
1926,Fake Draft 1926,PPR,10,10,completed
1927,Fake Draft 1927,Standard,10,10,completed
1928,Fake Draft 1928,PPR,10,10,completed
1929,Fake Draft 1929,Standard,10,10,completed
1930,Fake Draft 1930,PPR,10,10,completed
1931,Fake Draft 1931,Standard,10,10,completed
1932,Fake Draft 1932,PPR,10,10,completed
1933,Fake Draft 1933,Standard,10,10,completed
1934,Fake Draft 1934,PPR,10,10,completed
1935,Fake Draft 1935,Standard,10,10,completed
1936,Fake Draft 1936,PPR,10,10,completed
1937,Fake Draft 1937,Standard,10,10,completed
1938,Fake Draft 1938,PPR,10,10,completed
1939,Fake Draft 1939,Standard,10,10,completed
1940,Fake Draft 1940,PPR,10,10,completed
1941,Fake Draft 1941,Standard,10,10,completed
1942,Fake Draft 1942,PPR,10,10,completed
1943,Fake Draft 1943,Standard,10,10,completed
1944,Fake Draft 1944,PPR,10,10,completed
1945,Fake Draft 1945,Standard,10,10,completed
1946,Fake Draft 1946,PPR,10,10,completed
1947,Fake Draft 1947,Standard,10,10,completed
1948,Fake Draft 1948,PPR,10,10,completed
1949,Fake Draft 1949,Standard,10,10,completed
1950,Fake Draft 1950,PPR,10,10,completed
1951,Fake Draft 1951,Standard,10,10,completed
1952,Fake Draft 1952,PPR,10,10,completed
1953,Fake Draft 1953,Standard,10,10,completed
1954,Fake Draft 1954,PPR,10,10,completed
1955,Fake Draft 1955,Standard,10,10,completed
1956,Fake Draft 1956,PPR,10,10,completed
1957,Fake Draft 1957,Standard,10,10,completed
1958,Fake Draft 1958,PPR,10,10,completed
1959,Fake Draft 1959,Standard,10,10,completed
1960,Fake Draft 1960,PPR,10,10,completed
1961,Fake Draft 1961,Standard,10,10,completed
1962,Fake Draft 1962,PPR,10,10,completed
1963,Fake Draft 1963,Standard,10,10,completed
1964,Fake Draft 1964,PPR,10,10,completed
1965,Fake Draft 1965,Standard,10,10,completed
1966,Fake Draft 1966,PPR,10,10,completed
1967,Fake Draft 1967,Standard,10,10,completed
1968,Fake Draft 1968,PPR,10,10,completed
1969,Fake Draft 1969,Standard,10,10,completed
1970,Fake Draft 1970,PPR,10,10,completed
1971,Fake Draft 1971,Standard,10,10,completed
1972,Fake Draft 1972,PPR,10,10,completed
1973,Fake Draft 1973,Standard,10,10,completed
1974,Fake Draft 1974,PPR,10,10,completed
1975,Fake Draft 1975,Standard,10,10,completed
1976,Fake Draft 1976,PPR,10,10,completed
1977,Fake Draft 1977,Standard,10,10,completed
1978,Fake Draft 1978,PPR,10,10,completed
1979,Fake Draft 1979,Standard,10,10,completed
1980,Fake Draft 1980,PPR,10,10,completed
1981,Fake Draft 1981,Standard,10,10,completed
1982,Fake Draft 1982,PPR,10,10,completed
1983,Fake Draft 1983,Standard,10,10,completed
1984,Fake Draft 1984,PPR,10,10,completed
1985,Fake Draft 1985,Standard,10,10,completed
1986,Fake Draft 1986,PPR,10,10,completed
1987,Fake Draft 1987,Standard,10,10,completed
1988,Fake Draft 1988,PPR,10,10,completed
1989,Fake Draft 1989,Standard,10,10,completed
1990,Fake Draft 1990,PPR,10,10,completed
1991,Fake Draft 1991,Standard,10,10,completed
1992,Fake Draft 1992,PPR,10,10,completed
1993,Fake Draft 1993,Standard,10,10,completed
1994,Fake Draft 1994,PPR,10,10,completed
1995,Fake Draft 1995,Standard,10,10,completed
1996,Fake Draft 1996,PPR,10,10,completed
1997,Fake Draft 1997,Standard,10,10,completed
1998,Fake Draft 1998,PPR,10,10,completed
1999,Fake Draft 1999,Standard,10,10,completed
2000,Fake Draft 2000,PPR,10,10,completed
2001,Fake Draft 2001,Standard,10,10,completed
2002,Fake Draft 2002,PPR,10,10,completed
2003,Fake Draft 2003,Standard,10,10,completed
2004,Fake Draft 2004,PPR,10,10,completed
2005,Fake Draft 2005,Standard,10,10,completed
2006,Fake Draft 2006,PPR,10,10,completed
2007,Fake Draft 2007,Standard,10,10,completed
2008,Fake Draft 2008,PPR,10,10,completed
2009,Fake Draft 2009,Standard,10,10,completed
2010,Fake Draft 2010,PPR,10,10,completed
2011,Fake Draft 2011,Standard,10,10,completed
2012,Fake Draft 2012,PPR,10,10,completed
2013,Fake Draft 2013,Standard,10,10,completed
2014,Fake Draft 2014,PPR,10,10,completed
2015,Fake Draft 2015,Standard,10,10,completed
2016,Fake Draft 2016,PPR,10,10,completed
2017,Fake Draft 2017,Standard,10,10,completed
2018,Fake Draft 2018,PPR,10,10,completed
2019,Fake Draft 2019,Standard,10,10,completed
2020,Fake Draft 2020,PPR,10,10,completed
2021,Fake Draft 2021,Standard,10,10,completed
2022,Fake Draft 2022,PPR,10,10,completed
2023,Fake Draft 2023,Standard,10,10,completed
2024,Fake Draft 2024,PPR,10,10,completed
2025,Fake Draft 2025,Standard,10,10,completed
2026,Fake Draft 2026,PPR,10,10,completed
2027,Fake Draft 2027,Standard,10,10,completed
2028,Fake Draft 2028,PPR,10,10,completed
2029,Fake Draft 2029,Standard,10,10,completed
2030,Fake Draft 2030,PPR,10,10,completed
2031,Fake Draft 2031,Standard,10,10,completed
2032,Fake Draft 2032,PPR,10,10,completed
2033,Fake Draft 2033,Standard,10,10,completed
2034,Fake Draft 2034,PPR,10,10,completed
2035,Fake Draft 2035,Standard,10,10,completed
2036,Fake Draft 2036,PPR,10,10,completed
2037,Fake Draft 2037,Standard,10,10,completed
2038,Fake Draft 2038,PPR,10,10,completed
2039,Fake Draft 2039,Standard,10,10,completed
2040,Fake Draft 2040,PPR,10,10,completed
2041,Fake Draft 2041,Standard,10,10,completed
2042,Fake Draft 2042,PPR,10,10,completed
2043,Fake Draft 2043,Standard,10,10,completed
2044,Fake Draft 2044,PPR,10,10,completed
2045,Fake Draft 2045,Standard,10,10,completed
2046,Fake Draft 2046,PPR,10,10,completed
2047,Fake Draft 2047,Standard,10,10,completed
2048,Fake Draft 2048,PPR,10,10,completed
2049,Fake Draft 2049,Standard,10,10,completed
2050,Fake Draft 2050,PPR,10,10,completed
2051,Fake Draft 2051,Standard,10,10,completed
2052,Fake Draft 2052,PPR,10,10,completed
2053,Fake Draft 2053,Standard,10,10,completed
2054,Fake Draft 2054,PPR,10,10,completed
2055,Fake Draft 2055,Standard,10,10,completed
2056,Fake Draft 2056,PPR,10,10,completed
2057,Fake Draft 2057,Standard,10,10,completed
2058,Fake Draft 2058,PPR,10,10,completed
2059,Fake Draft 2059,Standard,10,10,completed
2060,Fake Draft 2060,PPR,10,10,completed
2061,Fake Draft 2061,Standard,10,10,completed
2062,Fake Draft 2062,PPR,10,10,completed
2063,Fake Draft 2063,Standard,10,10,completed
2064,Fake Draft 2064,PPR,10,10,completed
2065,Fake Draft 2065,Standard,10,10,completed
2066,Fake Draft 2066,PPR,10,10,completed
2067,Fake Draft 2067,Standard,10,10,completed
2068,Fake Draft 2068,PPR,10,10,completed
2069,Fake Draft 2069,Standard,10,10,completed
2070,Fake Draft 2070,PPR,10,10,completed
2071,Fake Draft 2071,Standard,10,10,completed
2072,Fake Draft 2072,PPR,10,10,completed
2073,Fake Draft 2073,Standard,10,10,completed
2074,Fake Draft 2074,PPR,10,10,completed
2075,Fake Draft 2075,Standard,10,10,completed
2076,Fake Draft 2076,PPR,10,10,completed
2077,Fake Draft 2077,Standard,10,10,completed
2078,Fake Draft 2078,PPR,10,10,completed
2079,Fake Draft 2079,Standard,10,10,completed
2080,Fake Draft 2080,PPR,10,10,completed
2081,Fake Draft 2081,Standard,10,10,completed
2082,Fake Draft 2082,PPR,10,10,completed
2083,Fake Draft 2083,Standard,10,10,completed
2084,Fake Draft 2084,PPR,10,10,completed
2085,Fake Draft 2085,Standard,10,10,completed
2086,Fake Draft 2086,PPR,10,10,completed
2087,Fake Draft 2087,Standard,10,10,completed
2088,Fake Draft 2088,PPR,10,10,completed
2089,Fake Draft 2089,Standard,10,10,completed
2090,Fake Draft 2090,PPR,10,10,completed
2091,Fake Draft 2091,Standard,10,10,completed
2092,Fake Draft 2092,PPR,10,10,completed
2093,Fake Draft 2093,Standard,10,10,completed
2094,Fake Draft 2094,PPR,10,10,completed
2095,Fake Draft 2095,Standard,10,10,completed
2096,Fake Draft 2096,PPR,10,10,completed
2097,Fake Draft 2097,Standard,10,10,completed
2098,Fake Draft 2098,PPR,10,10,completed
2099,Fake Draft 2099,Standard,10,10,completed
2100,Fake Draft 2100,PPR,10,10,completed
2101,Fake Draft 2101,Standard,10,10,completed
2102,Fake Draft 2102,PPR,10,10,completed
2103,Fake Draft 2103,Standard,10,10,completed
2104,Fake Draft 2104,PPR,10,10,completed
2105,Fake Draft 2105,Standard,10,10,completed
2106,Fake Draft 2106,PPR,10,10,completed
2107,Fake Draft 2107,Standard,10,10,completed
2108,Fake Draft 2108,PPR,10,10,completed
2109,Fake Draft 2109,Standard,10,10,completed
2110,Fake Draft 2110,PPR,10,10,completed
2111,Fake Draft 2111,Standard,10,10,completed
2112,Fake Draft 2112,PPR,10,10,completed
2113,Fake Draft 2113,Standard,10,10,completed
2114,Fake Draft 2114,PPR,10,10,completed
2115,Fake Draft 2115,Standard,10,10,completed
2116,Fake Draft 2116,PPR,10,10,completed
2117,Fake Draft 2117,Standard,10,10,completed
2118,Fake Draft 2118,PPR,10,10,completed
2119,Fake Draft 2119,Standard,10,10,completed
2120,Fake Draft 2120,PPR,10,10,completed
2121,Fake Draft 2121,Standard,10,10,completed
2122,Fake Draft 2122,PPR,10,10,completed
2123,Fake Draft 2123,Standard,10,10,completed
2124,Fake Draft 2124,PPR,10,10,completed
2125,Fake Draft 2125,Standard,10,10,completed
2126,Fake Draft 2126,PPR,10,10,completed
2127,Fake Draft 2127,Standard,10,10,completed
2128,Fake Draft 2128,PPR,10,10,completed
2129,Fake Draft 2129,Standard,10,10,completed
2130,Fake Draft 2130,PPR,10,10,completed
2131,Fake Draft 2131,Standard,10,10,completed
2132,Fake Draft 2132,PPR,10,10,completed
2133,Fake Draft 2133,Standard,10,10,completed
2134,Fake Draft 2134,PPR,10,10,completed
2135,Fake Draft 2135,Standard,10,10,completed
2136,Fake Draft 2136,PPR,10,10,completed
2137,Fake Draft 2137,Standard,10,10,completed
2138,Fake Draft 2138,PPR,10,10,completed
2139,Fake Draft 2139,Standard,10,10,completed
2140,Fake Draft 2140,PPR,10,10,completed
2141,Fake Draft 2141,Standard,10,10,completed
2142,Fake Draft 2142,PPR,10,10,completed
2143,Fake Draft 2143,Standard,10,10,completed
2144,Fake Draft 2144,PPR,10,10,completed
2145,Fake Draft 2145,Standard,10,10,completed
2146,Fake Draft 2146,PPR,10,10,completed
2147,Fake Draft 2147,Standard,10,10,completed
2148,Fake Draft 2148,PPR,10,10,completed
2149,Fake Draft 2149,Standard,10,10,completed
2150,Fake Draft 2150,PPR,10,10,completed
2151,Fake Draft 2151,Standard,10,10,completed
2152,Fake Draft 2152,PPR,10,10,completed
2153,Fake Draft 2153,Standard,10,10,completed
2154,Fake Draft 2154,PPR,10,10,completed
2155,Fake Draft 2155,Standard,10,10,completed
2156,Fake Draft 2156,PPR,10,10,completed
2157,Fake Draft 2157,Standard,10,10,completed
2158,Fake Draft 2158,PPR,10,10,completed
2159,Fake Draft 2159,Standard,10,10,completed
2160,Fake Draft 2160,PPR,10,10,completed
2161,Fake Draft 2161,Standard,10,10,completed
2162,Fake Draft 2162,PPR,10,10,completed
2163,Fake Draft 2163,Standard,10,10,completed
2164,Fake Draft 2164,PPR,10,10,completed
2165,Fake Draft 2165,Standard,10,10,completed
2166,Fake Draft 2166,PPR,10,10,completed
2167,Fake Draft 2167,Standard,10,10,completed
2168,Fake Draft 2168,PPR,10,10,completed
2169,Fake Draft 2169,Standard,10,10,completed
2170,Fake Draft 2170,PPR,10,10,completed
2171,Fake Draft 2171,Standard,10,10,completed
2172,Fake Draft 2172,PPR,10,10,completed
2173,Fake Draft 2173,Standard,10,10,completed
2174,Fake Draft 2174,PPR,10,10,completed
2175,Fake Draft 2175,Standard,10,10,completed
2176,Fake Draft 2176,PPR,10,10,completed
2177,Fake Draft 2177,Standard,10,10,completed
2178,Fake Draft 2178,PPR,10,10,completed
2179,Fake Draft 2179,Standard,10,10,completed
2180,Fake Draft 2180,PPR,10,10,completed
2181,Fake Draft 2181,Standard,10,10,completed
2182,Fake Draft 2182,PPR,10,10,completed
2183,Fake Draft 2183,Standard,10,10,completed
2184,Fake Draft 2184,PPR,10,10,completed
2185,Fake Draft 2185,Standard,10,10,completed
2186,Fake Draft 2186,PPR,10,10,completed
2187,Fake Draft 2187,Standard,10,10,completed
2188,Fake Draft 2188,PPR,10,10,completed
2189,Fake Draft 2189,Standard,10,10,completed
2190,Fake Draft 2190,PPR,10,10,completed
2191,Fake Draft 2191,Standard,10,10,completed
2192,Fake Draft 2192,PPR,10,10,completed
2193,Fake Draft 2193,Standard,10,10,completed
2194,Fake Draft 2194,PPR,10,10,completed
2195,Fake Draft 2195,Standard,10,10,completed
2196,Fake Draft 2196,PPR,10,10,completed
2197,Fake Draft 2197,Standard,10,10,completed
2198,Fake Draft 2198,PPR,10,10,completed
2199,Fake Draft 2199,Standard,10,10,completed
2200,Fake Draft 2200,PPR,10,10,completed
2201,Fake Draft 2201,Standard,10,10,completed
2202,Fake Draft 2202,PPR,10,10,completed
2203,Fake Draft 2203,Standard,10,10,completed
2204,Fake Draft 2204,PPR,10,10,completed
2205,Fake Draft 2205,Standard,10,10,completed
2206,Fake Draft 2206,PPR,10,10,completed
2207,Fake Draft 2207,Standard,10,10,completed
2208,Fake Draft 2208,PPR,10,10,completed
2209,Fake Draft 2209,Standard,10,10,completed
2210,Fake Draft 2210,PPR,10,10,completed
2211,Fake Draft 2211,Standard,10,10,completed
2212,Fake Draft 2212,PPR,10,10,completed
2213,Fake Draft 2213,Standard,10,10,completed
2214,Fake Draft 2214,PPR,10,10,completed
2215,Fake Draft 2215,Standard,10,10,completed
2216,Fake Draft 2216,PPR,10,10,completed
2217,Fake Draft 2217,Standard,10,10,completed
2218,Fake Draft 2218,PPR,10,10,completed
2219,Fake Draft 2219,Standard,10,10,completed
2220,Fake Draft 2220,PPR,10,10,completed
2221,Fake Draft 2221,Standard,10,10,completed
2222,Fake Draft 2222,PPR,10,10,completed
2223,Fake Draft 2223,Standard,10,10,completed
2224,Fake Draft 2224,PPR,10,10,completed
2225,Fake Draft 2225,Standard,10,10,completed
2226,Fake Draft 2226,PPR,10,10,completed
2227,Fake Draft 2227,Standard,10,10,completed
2228,Fake Draft 2228,PPR,10,10,completed
2229,Fake Draft 2229,Standard,10,10,completed
2230,Fake Draft 2230,PPR,10,10,completed
2231,Fake Draft 2231,Standard,10,10,completed
2232,Fake Draft 2232,PPR,10,10,completed
2233,Fake Draft 2233,Standard,10,10,completed
2234,Fake Draft 2234,PPR,10,10,completed
2235,Fake Draft 2235,Standard,10,10,completed
2236,Fake Draft 2236,PPR,10,10,completed
2237,Fake Draft 2237,Standard,10,10,completed
2238,Fake Draft 2238,PPR,10,10,completed
2239,Fake Draft 2239,Standard,10,10,completed
2240,Fake Draft 2240,PPR,10,10,completed
2241,Fake Draft 2241,Standard,10,10,completed
2242,Fake Draft 2242,PPR,10,10,completed
2243,Fake Draft 2243,Standard,10,10,completed
2244,Fake Draft 2244,PPR,10,10,completed
2245,Fake Draft 2245,Standard,10,10,completed
2246,Fake Draft 2246,PPR,10,10,completed
2247,Fake Draft 2247,Standard,10,10,completed
2248,Fake Draft 2248,PPR,10,10,completed
2249,Fake Draft 2249,Standard,10,10,completed
2250,Fake Draft 2250,PPR,10,10,completed
2251,Fake Draft 2251,Standard,10,10,completed
2252,Fake Draft 2252,PPR,10,10,completed
2253,Fake Draft 2253,Standard,10,10,completed
2254,Fake Draft 2254,PPR,10,10,completed
2255,Fake Draft 2255,Standard,10,10,completed
2256,Fake Draft 2256,PPR,10,10,completed
2257,Fake Draft 2257,Standard,10,10,completed
2258,Fake Draft 2258,PPR,10,10,completed
2259,Fake Draft 2259,Standard,10,10,completed
2260,Fake Draft 2260,PPR,10,10,completed
2261,Fake Draft 2261,Standard,10,10,completed
2262,Fake Draft 2262,PPR,10,10,completed
2263,Fake Draft 2263,Standard,10,10,completed
2264,Fake Draft 2264,PPR,10,10,completed
2265,Fake Draft 2265,Standard,10,10,completed
2266,Fake Draft 2266,PPR,10,10,completed
2267,Fake Draft 2267,Standard,10,10,completed
2268,Fake Draft 2268,PPR,10,10,completed
2269,Fake Draft 2269,Standard,10,10,completed
2270,Fake Draft 2270,PPR,10,10,completed
2271,Fake Draft 2271,Standard,10,10,completed
2272,Fake Draft 2272,PPR,10,10,completed
2273,Fake Draft 2273,Standard,10,10,completed
2274,Fake Draft 2274,PPR,10,10,completed
2275,Fake Draft 2275,Standard,10,10,completed
2276,Fake Draft 2276,PPR,10,10,completed
2277,Fake Draft 2277,Standard,10,10,completed
2278,Fake Draft 2278,PPR,10,10,completed
2279,Fake Draft 2279,Standard,10,10,completed
2280,Fake Draft 2280,PPR,10,10,completed
2281,Fake Draft 2281,Standard,10,10,completed
2282,Fake Draft 2282,PPR,10,10,completed
2283,Fake Draft 2283,Standard,10,10,completed
2284,Fake Draft 2284,PPR,10,10,completed
2285,Fake Draft 2285,Standard,10,10,completed
2286,Fake Draft 2286,PPR,10,10,completed
2287,Fake Draft 2287,Standard,10,10,completed
2288,Fake Draft 2288,PPR,10,10,completed
2289,Fake Draft 2289,Standard,10,10,completed
2290,Fake Draft 2290,PPR,10,10,completed
2291,Fake Draft 2291,Standard,10,10,completed
2292,Fake Draft 2292,PPR,10,10,completed
2293,Fake Draft 2293,Standard,10,10,completed
2294,Fake Draft 2294,PPR,10,10,completed
2295,Fake Draft 2295,Standard,10,10,completed
2296,Fake Draft 2296,PPR,10,10,completed
2297,Fake Draft 2297,Standard,10,10,completed
2298,Fake Draft 2298,PPR,10,10,completed
2299,Fake Draft 2299,Standard,10,10,completed
2300,Fake Draft 2300,PPR,10,10,completed
2301,Fake Draft 2301,Standard,10,10,completed
2302,Fake Draft 2302,PPR,10,10,completed
2303,Fake Draft 2303,Standard,10,10,completed
2304,Fake Draft 2304,PPR,10,10,completed
2305,Fake Draft 2305,Standard,10,10,completed
2306,Fake Draft 2306,PPR,10,10,completed
2307,Fake Draft 2307,Standard,10,10,completed
2308,Fake Draft 2308,PPR,10,10,completed
2309,Fake Draft 2309,Standard,10,10,completed
2310,Fake Draft 2310,PPR,10,10,completed
2311,Fake Draft 2311,Standard,10,10,completed
2312,Fake Draft 2312,PPR,10,10,completed
2313,Fake Draft 2313,Standard,10,10,completed
2314,Fake Draft 2314,PPR,10,10,completed
2315,Fake Draft 2315,Standard,10,10,completed
2316,Fake Draft 2316,PPR,10,10,completed
2317,Fake Draft 2317,Standard,10,10,completed
2318,Fake Draft 2318,PPR,10,10,completed
2319,Fake Draft 2319,Standard,10,10,completed
2320,Fake Draft 2320,PPR,10,10,completed
2321,Fake Draft 2321,Standard,10,10,completed
2322,Fake Draft 2322,PPR,10,10,completed
2323,Fake Draft 2323,Standard,10,10,completed
2324,Fake Draft 2324,PPR,10,10,completed
2325,Fake Draft 2325,Standard,10,10,completed
2326,Fake Draft 2326,PPR,10,10,completed
2327,Fake Draft 2327,Standard,10,10,completed
2328,Fake Draft 2328,PPR,10,10,completed
2329,Fake Draft 2329,Standard,10,10,completed
2330,Fake Draft 2330,PPR,10,10,completed
2331,Fake Draft 2331,Standard,10,10,completed
2332,Fake Draft 2332,PPR,10,10,completed
2333,Fake Draft 2333,Standard,10,10,completed
2334,Fake Draft 2334,PPR,10,10,completed
2335,Fake Draft 2335,Standard,10,10,completed
2336,Fake Draft 2336,PPR,10,10,completed
2337,Fake Draft 2337,Standard,10,10,completed
2338,Fake Draft 2338,PPR,10,10,completed
2339,Fake Draft 2339,Standard,10,10,completed
2340,Fake Draft 2340,PPR,10,10,completed
2341,Fake Draft 2341,Standard,10,10,completed
2342,Fake Draft 2342,PPR,10,10,completed
2343,Fake Draft 2343,Standard,10,10,completed
2344,Fake Draft 2344,PPR,10,10,completed
2345,Fake Draft 2345,Standard,10,10,completed
2346,Fake Draft 2346,PPR,10,10,completed
2347,Fake Draft 2347,Standard,10,10,completed
2348,Fake Draft 2348,PPR,10,10,completed
2349,Fake Draft 2349,Standard,10,10,completed
2350,Fake Draft 2350,PPR,10,10,completed
2351,Fake Draft 2351,Standard,10,10,completed
2352,Fake Draft 2352,PPR,10,10,completed
2353,Fake Draft 2353,Standard,10,10,completed
2354,Fake Draft 2354,PPR,10,10,completed
2355,Fake Draft 2355,Standard,10,10,completed
2356,Fake Draft 2356,PPR,10,10,completed
2357,Fake Draft 2357,Standard,10,10,completed
2358,Fake Draft 2358,PPR,10,10,completed
2359,Fake Draft 2359,Standard,10,10,completed
2360,Fake Draft 2360,PPR,10,10,completed
2361,Fake Draft 2361,Standard,10,10,completed
2362,Fake Draft 2362,PPR,10,10,completed
2363,Fake Draft 2363,Standard,10,10,completed
2364,Fake Draft 2364,PPR,10,10,completed
